CustomerID,FirstName,LastName,Email,Phone,Age,YearsActive,NumChildren,VIP,EstimatedAnnualSpend
14071.0,Cameron,Clark,cameron.clark1.0@sample.net,+3-984-648-8959,39,11,1,No,3721.83
17134.0,Blake,Hall,blake.hall4.0@example.com,+8-404-248-6259,69,7,3,Yes,5740.08
17795.0,Logan,Harris,logan.harris5.0@example.com,+6-487-365-2663,21,1,3,Yes,1480.05
12902.0,Morgan,Brown,morgan.brown2.0@example.com,+6-760-576-3915,59,11,1,No,3048.46
16444.0,Blake,Smith,blake.smith4.0@mail.test,+9-934-488-6475,42,4,2,No,3204.72
14232.0,Blake,Walker,blake.walker2.0@mail.test,+7-368-386-6556,43,9,0,No,1949.36
14693.0,Rowan,Thompson,rowan.thompson3.0@no-reply.io,+1-783-493-9661,67,7,3,No,1658.87
12407.0,Jamie,Anderson,jamie.anderson7.0@no-reply.io,+6-128-165-6054,75,4,2,Yes,3202.67
16728.0,Riley,Smith,riley.smith8.0@demo.org,+5-445-158-7613,66,8,3,No,3169.59
16096.0,Chris,White,chris.white6.0@demo.org,+3-331-779-8818,50,4,0,No,1273.94
13985.0,Elliot,Clark,elliot.clark5.0@example.com,+8-445-221-4538,34,5,1,No,1645.05
13592.0,Cameron,Anderson,cameron.anderson2.0@mail.test,+4-901-549-1208,19,2,1,No,329.93
15140.0,Jordan,Smith,jordan.smith0.0@sample.net,+5-479-425-4302,30,2,1,No,2511.98
12843.0,Taylor,Garcia,taylor.garcia3.0@no-reply.io,+9-570-892-9149,67,12,4,No,950.62
14408.0,Parker,Martin,parker.martin8.0@example.com,+2-902-691-1783,49,12,0,Yes,1795.13
15408.0,Jamie,Garcia,jamie.garcia8.0@no-reply.io,+5-211-536-9418,64,2,3,No,377.27
15445.0,Quinn,Young,quinn.young5.0@mail.test,+8-125-285-7473,71,4,4,No,1527.36
15452.0,Cameron,Allen,cameron.allen2.0@sample.net,+8-398-769-9223,52,4,0,No,1818.47
14223.0,Casey,Hall,casey.hall3.0@mail.test,+8-165-133-3197,44,10,2,No,1640.89
16619.0,Blake,Smith,blake.smith9.0@no-reply.io,+9-829-636-4976,45,5,3,Yes,5120.07
14762.0,Taylor,King,taylor.king2.0@no-reply.io,+1-495-844-5167,77,7,3,No,883.2
13934.0,Sam,Garcia,sam.garcia4.0@demo.org,+2-739-896-5471,53,10,0,No,5875.32
15669.0,Elliot,Jackson,elliot.jackson9.0@demo.org,+5-328-274-2596,62,12,4,No,2994.75
16384.0,Logan,Walker,logan.walker4.0@no-reply.io,+8-994-446-6835,38,9,1,No,4504.25
18224.0,Drew,Lee,drew.lee4.0@no-reply.io,+5-697-491-7281,64,4,2,No,968.71
14245.0,Rowan,Smith,rowan.smith5.0@example.com,+5-192-132-3656,28,1,0,No,852.28
17678.0,Alex,Allen,alex.allen8.0@no-reply.io,+3-987-859-5191,40,1,1,No,1424.9
15855.0,Sam,Allen,sam.allen5.0@demo.org,+5-433-127-6293,28,6,0,No,980.11
16036.0,Quinn,Young,quinn.young6.0@demo.org,+4-788-162-7511,38,4,0,No,612.5
17763.0,Casey,Lewis,casey.lewis3.0@no-reply.io,+9-658-176-3495,66,10,1,No,4931.65
13262.0,Rowan,Taylor,rowan.taylor2.0@sample.net,+9-593-708-9317,25,6,2,No,913.45
17152.0,Alex,Thomas,alex.thomas2.0@demo.org,+9-669-810-4362,24,11,2,No,5388.1
14632.0,Morgan,Clark,morgan.clark2.0@sample.net,+7-858-637-3136,33,12,1,Yes,8083.69
13900.0,Taylor,Brown,taylor.brown0.0@sample.net,+1-402-612-7098,79,2,4,No,493.57
14875.0,Chris,Johnson,chris.johnson5.0@sample.net,+4-823-472-8249,79,7,0,No,1391.74
15132.0,Jordan,White,jordan.white2.0@example.com,+4-906-465-1847,66,11,2,No,3103.08
17272.0,Jamie,Thomas,jamie.thomas2.0@sample.net,+9-529-962-1560,46,4,4,Yes,4479.06
16135.0,Chris,Garcia,chris.garcia5.0@example.com,+4-633-266-5852,23,9,0,No,1121.92
12831.0,Casey,Thompson,casey.thompson1.0@mail.test,+3-587-906-3436,49,6,1,No,1019.75
15437.0,Logan,Martin,logan.martin7.0@mail.test,+6-832-410-3403,80,4,3,No,2880.36
16809.0,Rowan,Harris,rowan.harris9.0@sample.net,+4-654-695-9883,56,3,3,No,991.83
14711.0,Parker,Jackson,parker.jackson1.0@no-reply.io,+4-304-692-6780,28,9,0,No,3159.48
14377.0,Jamie,Anderson,jamie.anderson7.0@no-reply.io,+6-667-928-4965,73,12,1,No,5129.46
16374.0,Logan,Jackson,logan.jackson4.0@mail.test,+2-706-511-8098,25,8,1,No,1550.93
13196.0,Elliot,Thompson,elliot.thompson6.0@example.com,+2-661-782-5647,33,12,1,No,1740.57
15457.0,Elliot,Brown,elliot.brown7.0@no-reply.io,+2-793-621-9145,64,7,4,No,1285.86
12613.0,Casey,Young,casey.young3.0@example.com,+5-486-252-2616,34,10,3,Yes,1864.89
16721.0,Blake,Anderson,blake.anderson1.0@example.com,+7-276-242-4959,38,12,1,No,5618.47
12399.0,Chris,Anderson,chris.anderson9.0@example.com,+9-888-159-1817,75,12,1,No,2817.62
17733.0,Blake,Jackson,blake.jackson3.0@mail.test,+5-425-192-6844,80,11,2,No,2389.04
17102.0,Morgan,Hall,morgan.hall2.0@example.com,+6-550-631-3861,57,1,3,No,2159.76
15410.0,Alex,Allen,alex.allen0.0@no-reply.io,+1-851-326-6889,19,7,3,No,2558.98
13239.0,Jordan,Jackson,jordan.jackson9.0@example.com,+3-235-243-9069,68,11,2,Yes,4615.13
15449.0,Cameron,Hall,cameron.hall9.0@example.com,+7-265-395-1960,22,12,2,No,848.31
14870.0,Chris,White,chris.white0.0@no-reply.io,+3-599-158-3748,64,9,3,No,3983.0
13821.0,Logan,White,logan.white1.0@demo.org,+3-837-290-4401,68,9,3,No,2012.89
17096.0,Chris,Harris,chris.harris6.0@example.com,+4-627-831-4663,36,10,1,No,963.4
12604.0,Jamie,Brown,jamie.brown4.0@mail.test,+4-834-925-5715,73,11,3,No,5045.81
12818.0,Sam,Smith,sam.smith8.0@sample.net,+8-781-429-5919,63,7,0,No,644.05
18191.0,Chris,Thompson,chris.thompson1.0@no-reply.io,+7-106-656-8532,76,12,3,Yes,8531.4
14461.0,Rowan,Smith,rowan.smith1.0@sample.net,+9-434-225-4047,28,10,0,Yes,7665.95
13132.0,Sam,Hall,sam.hall2.0@example.com,+1-965-921-9071,29,4,2,No,1870.07
16859.0,Riley,Thomas,riley.thomas9.0@sample.net,+3-690-255-2808,25,11,1,No,4427.44
15245.0,Sam,White,sam.white5.0@mail.test,+8-133-546-9372,78,3,3,No,636.3
17486.0,Morgan,Thompson,morgan.thompson6.0@sample.net,+1-646-787-5770,69,10,4,No,3801.56
16308.0,Quinn,Clark,quinn.clark8.0@mail.test,+8-180-580-6555,45,10,2,No,3373.63
12564.0,Blake,Thomas,blake.thomas4.0@demo.org,+7-110-542-3665,41,8,2,No,528.43
14607.0,Cameron,King,cameron.king7.0@demo.org,+5-540-507-5122,35,10,4,No,5065.74
13249.0,Drew,Young,drew.young9.0@demo.org,+1-303-989-1383,61,12,4,No,6626.72
15644.0,Morgan,Thomas,morgan.thomas4.0@demo.org,+3-174-696-9953,43,7,3,Yes,2364.93
14075.0,Alex,Walker,alex.walker5.0@sample.net,+9-271-322-3665,47,12,1,No,4592.5
17250.0,Hayden,Thompson,hayden.thompson0.0@mail.test,+6-505-459-8672,54,5,4,No,1770.08
17966.0,Alex,Allen,alex.allen6.0@example.com,+9-704-148-4331,58,10,2,No,2557.2
14129.0,Elliot,Thompson,elliot.thompson9.0@no-reply.io,+6-220-977-3851,36,1,4,No,667.24
15651.0,Morgan,Harris,morgan.harris1.0@sample.net,+5-273-355-9961,55,6,1,No,4165.23
13035.0,Jordan,Lewis,jordan.lewis5.0@no-reply.io,+2-163-511-2332,19,4,2,No,2857.09
13341.0,Jamie,Garcia,jamie.garcia1.0@example.com,+7-243-207-8045,67,8,3,No,3788.17
13512.0,Riley,Hall,riley.hall2.0@no-reply.io,+2-721-503-3323,80,3,2,No,2859.17
16620.0,Taylor,Martin,taylor.martin0.0@sample.net,+2-597-664-2160,43,3,1,No,849.87
17698.0,Morgan,Jackson,morgan.jackson8.0@mail.test,+2-288-880-5269,29,11,1,No,4845.56
14267.0,Sam,White,sam.white7.0@example.com,+6-766-213-5151,70,2,2,No,1812.29
13736.0,Logan,Thomas,logan.thomas6.0@no-reply.io,+5-762-792-4547,67,4,0,No,1763.17
16022.0,Drew,Allen,drew.allen2.0@demo.org,+2-154-805-7549,27,11,4,No,5539.8
14235.0,Drew,Taylor,drew.taylor5.0@sample.net,+3-335-101-8290,22,1,4,No,1126.45
16769.0,Chris,Walker,chris.walker9.0@no-reply.io,+6-337-661-9346,56,10,1,No,889.7
17754.0,Alex,Hall,alex.hall4.0@mail.test,+2-324-906-1698,64,7,1,No,1415.82
12408.0,Sam,Martin,sam.martin8.0@example.com,+3-178-935-5849,35,2,2,Yes,1165.44
16063.0,Taylor,Hall,taylor.hall3.0@example.com,+8-870-143-3200,43,8,4,No,4404.89
15178.0,Drew,Taylor,drew.taylor8.0@demo.org,+3-716-895-4297,72,3,4,No,2327.27
14348.0,Jamie,Garcia,jamie.garcia8.0@sample.net,+2-164-893-9402,33,10,2,No,885.66
15815.0,Elliot,Hall,elliot.hall5.0@demo.org,+1-698-887-6769,68,6,2,No,2199.15
13695.0,Parker,Martin,parker.martin5.0@sample.net,+6-571-907-7270,56,11,2,Yes,2840.03
17979.0,Quinn,Anderson,quinn.anderson9.0@demo.org,+2-288-231-3537,40,4,4,No,1489.5
13139.0,Taylor,Clark,taylor.clark9.0@mail.test,+8-152-288-2114,30,7,4,Yes,4223.56
12545.0,Sam,Jackson,sam.jackson5.0@sample.net,+6-438-816-4080,69,9,3,No,4934.32
14758.0,Cameron,Allen,cameron.allen8.0@demo.org,+6-940-257-9930,50,6,0,No,1671.78
14536.0,Chris,Lee,chris.lee6.0@demo.org,+5-619-868-4340,61,6,4,No,3351.42
13662.0,Drew,Brown,drew.brown2.0@no-reply.io,+3-107-936-8347,21,6,2,No,3239.72
17946.0,Cameron,Allen,cameron.allen6.0@no-reply.io,+9-698-798-6702,65,4,4,Yes,543.68
13743.0,Reese,Anderson,reese.anderson3.0@no-reply.io,+7-388-355-2121,25,12,1,No,6112.43
18078.0,Sam,Martin,sam.martin8.0@demo.org,+4-395-409-2621,45,8,1,No,2213.87
16780.0,Parker,Garcia,parker.garcia0.0@no-reply.io,+3-734-123-7590,37,1,4,No,2366.65
18273.0,Taylor,Harris,taylor.harris3.0@demo.org,+2-426-120-1144,24,10,2,Yes,1896.67
15045.0,Elliot,Harris,elliot.harris5.0@mail.test,+5-654-278-9475,20,1,4,No,2195.85
17625.0,Sam,Johnson,sam.johnson5.0@example.com,+1-691-892-5109,48,5,0,No,2979.19
13357.0,Logan,Harris,logan.harris7.0@no-reply.io,+1-859-197-7910,30,3,4,No,1081.85
16777.0,Jamie,Garcia,jamie.garcia7.0@sample.net,+1-735-816-5173,73,7,1,No,4610.47
14476.0,Rowan,Young,rowan.young6.0@mail.test,+4-307-789-9376,32,10,4,No,5833.78
16245.0,Morgan,Lewis,morgan.lewis5.0@no-reply.io,+8-549-982-5906,61,12,1,No,2227.86
12669.0,Reese,Allen,reese.allen9.0@sample.net,+9-126-701-2982,27,12,2,No,3414.32
12792.0,Sam,Allen,sam.allen2.0@demo.org,+5-225-424-9938,70,1,2,No,631.29
17765.0,Logan,Lee,logan.lee5.0@example.com,+8-374-719-2511,50,9,1,No,2795.34
15083.0,Drew,Johnson,drew.johnson3.0@mail.test,+8-882-150-3305,72,3,4,No,1333.88
18010.0,Reese,Thomas,reese.thomas0.0@example.com,+9-484-984-2601,70,5,0,No,1175.99
15249.0,Morgan,King,morgan.king9.0@no-reply.io,+9-206-167-2859,59,4,4,No,3510.54
13760.0,Elliot,Johnson,elliot.johnson0.0@mail.test,+2-173-872-7745,76,6,1,No,3068.69
15624.0,Parker,Lee,parker.lee4.0@sample.net,+6-712-401-3299,35,6,3,No,492.19
17749.0,Quinn,Hall,quinn.hall9.0@mail.test,+1-726-701-1443,35,2,0,No,2111.33
15068.0,Jordan,Thomas,jordan.thomas8.0@mail.test,+3-164-906-2454,75,12,1,No,2343.27
14538.0,Avery,Taylor,avery.taylor8.0@mail.test,+5-661-886-8725,73,12,4,Yes,2237.19
14851.0,Chris,Lee,chris.lee1.0@example.com,+6-292-764-8527,21,1,4,No,1974.23
14021.0,Avery,Thompson,avery.thompson1.0@example.com,+5-188-242-2466,73,11,4,No,2990.25
13037.0,Chris,Walker,chris.walker7.0@sample.net,+8-443-716-7373,68,11,0,No,3584.67
18177.0,Cameron,Thomas,cameron.thomas7.0@mail.test,+7-227-593-5468,62,12,3,No,3012.98
14128.0,Rowan,Johnson,rowan.johnson8.0@demo.org,+6-304-828-4919,28,11,2,No,1174.21
17874.0,Rowan,Garcia,rowan.garcia4.0@sample.net,+5-905-951-1872,25,4,3,No,2062.76
17719.0,Casey,Brown,casey.brown9.0@no-reply.io,+4-326-243-5519,42,6,1,No,2503.52
17931.0,Sam,Hall,sam.hall1.0@sample.net,+9-441-139-8261,23,5,3,No,997.23
13803.0,Reese,Young,reese.young3.0@mail.test,+9-129-478-4906,37,4,2,No,3305.88
17398.0,Casey,King,casey.king8.0@mail.test,+3-150-669-4584,67,2,3,No,2048.88
15906.0,Casey,Lee,casey.lee6.0@sample.net,+1-707-191-5247,42,7,1,No,1431.39
16253.0,Sam,Harris,sam.harris3.0@sample.net,+9-813-535-2843,79,4,4,Yes,1838.17
13439.0,Cameron,Lee,cameron.lee9.0@example.com,+1-164-719-7441,65,1,3,No,833.2
12888.0,Taylor,King,taylor.king8.0@no-reply.io,+9-871-303-2382,51,2,0,Yes,2042.46
13588.0,Avery,Walker,avery.walker8.0@mail.test,+1-101-252-8973,76,9,1,No,2251.7
12456.0,Jordan,Hall,jordan.hall6.0@mail.test,+2-732-616-2075,47,7,1,No,2183.79
15521.0,Casey,Young,casey.young1.0@demo.org,+5-403-403-8803,41,7,4,No,4057.67
13720.0,Drew,Anderson,drew.anderson0.0@mail.test,+9-871-454-8659,72,7,1,No,1303.74
15674.0,Parker,Lewis,parker.lewis4.0@sample.net,+6-648-313-5400,36,5,0,No,1842.52
17594.0,Parker,Allen,parker.allen4.0@demo.org,+5-163-736-3555,34,2,1,No,1208.56
17775.0,Riley,Harris,riley.harris5.0@mail.test,+2-663-384-4895,50,1,3,No,302.44
13988.0,Avery,Walker,avery.walker8.0@mail.test,+3-145-827-7179,56,10,4,No,4519.33
16657.0,Avery,Allen,avery.allen7.0@example.com,+4-858-816-8200,51,8,2,No,3129.76
15424.0,Taylor,Walker,taylor.walker4.0@mail.test,+8-581-828-2087,32,12,2,No,1499.63
13316.0,Drew,Walker,drew.walker6.0@no-reply.io,+1-195-167-7045,80,6,3,No,1806.01
16788.0,Sam,Young,sam.young8.0@demo.org,+9-834-384-8518,74,11,2,No,5466.8
16584.0,Chris,Lewis,chris.lewis4.0@no-reply.io,+4-369-718-1461,33,8,0,No,591.27
15364.0,Drew,Thompson,drew.thompson4.0@demo.org,+6-591-797-5129,21,11,0,No,2876.11
18108.0,Riley,King,riley.king8.0@no-reply.io,+3-118-262-5780,27,1,4,No,834.15
14272.0,Morgan,Brown,morgan.brown2.0@mail.test,+6-736-833-6305,27,1,2,No,2377.9
15980.0,Cameron,Garcia,cameron.garcia0.0@sample.net,+3-721-292-4961,18,7,1,No,3509.1
15832.0,Morgan,Martin,morgan.martin2.0@mail.test,+1-229-894-7915,21,1,0,Yes,338.92
16092.0,Jordan,Clark,jordan.clark2.0@demo.org,+4-345-853-6614,77,10,0,No,5774.11
15528.0,Alex,Jackson,alex.jackson8.0@no-reply.io,+8-333-560-8584,59,11,3,Yes,3990.19
16398.0,Chris,Johnson,chris.johnson8.0@no-reply.io,+9-558-511-5915,65,11,2,No,653.75
17088.0,Taylor,Smith,taylor.smith8.0@example.com,+8-100-158-9572,41,3,1,No,2862.71
17438.0,Rowan,King,rowan.king8.0@demo.org,+2-520-960-9170,43,7,0,No,956.68
13060.0,Jamie,Smith,jamie.smith0.0@sample.net,+9-695-547-8299,21,6,1,No,1355.67
14790.0,Logan,Walker,logan.walker0.0@demo.org,+4-975-555-6699,49,12,4,No,6403.34
14890.0,Drew,Hall,drew.hall0.0@demo.org,+6-854-703-2928,54,7,1,No,4074.52
16386.0,Casey,White,casey.white6.0@sample.net,+8-934-787-5196,54,1,0,No,613.96
14818.0,Jamie,Taylor,jamie.taylor8.0@sample.net,+6-877-411-3960,19,1,2,Yes,1590.81
13571.0,Jamie,Harris,jamie.harris1.0@no-reply.io,+3-850-908-5822,51,1,2,No,2320.82
12909.0,Casey,Anderson,casey.anderson9.0@sample.net,+3-731-573-6049,59,2,2,No,1716.05
12619.0,Chris,Thomas,chris.thomas9.0@example.com,+9-774-885-5689,50,2,1,No,2504.93
16698.0,Elliot,Clark,elliot.clark8.0@mail.test,+6-687-638-9128,37,11,1,No,5251.5
16681.0,Elliot,King,elliot.king1.0@mail.test,+9-284-967-4535,68,5,1,Yes,1392.01
13573.0,Morgan,Young,morgan.young3.0@example.com,+3-227-523-6669,46,4,1,Yes,1360.02
14957.0,Riley,Harris,riley.harris7.0@sample.net,+8-783-761-3111,49,11,1,No,2085.93
13918.0,Rowan,Harris,rowan.harris8.0@demo.org,+8-472-763-9879,35,9,4,No,4219.11
17212.0,Parker,Hall,parker.hall2.0@no-reply.io,+7-961-659-7216,41,5,3,No,571.97
17781.0,Hayden,Smith,hayden.smith1.0@demo.org,+8-356-978-5216,43,9,0,No,3349.0
14886.0,Rowan,Brown,rowan.brown6.0@example.com,+9-410-866-5047,22,4,2,No,613.73
13626.0,Chris,Brown,chris.brown6.0@no-reply.io,+8-360-833-6519,45,12,3,No,6040.39
16609.0,Morgan,Lewis,morgan.lewis9.0@example.com,+9-397-297-7850,27,7,0,No,2351.24
16180.0,Cameron,Allen,cameron.allen0.0@no-reply.io,+7-243-830-5562,31,3,4,No,2570.96
13462.0,Casey,Garcia,casey.garcia2.0@no-reply.io,+1-478-750-7165,76,11,3,No,3461.75
18263.0,Cameron,Taylor,cameron.taylor3.0@mail.test,+3-249-696-5846,79,7,2,No,2404.26
16960.0,Blake,Taylor,blake.taylor0.0@no-reply.io,+8-467-212-3224,67,12,0,No,4214.36
13841.0,Hayden,Johnson,hayden.johnson1.0@sample.net,+8-721-551-8036,77,8,1,No,2369.5
17701.0,Riley,Walker,riley.walker1.0@example.com,+4-938-192-1462,68,9,2,No,1239.76
12949.0,Jamie,Johnson,jamie.johnson9.0@mail.test,+3-840-850-2505,33,12,0,No,1670.06
14852.0,Riley,Johnson,riley.johnson2.0@mail.test,+7-255-483-6234,26,1,3,No,1666.56
12569.0,Blake,White,blake.white9.0@sample.net,+9-337-168-4865,78,10,3,No,3584.58
13169.0,Cameron,Harris,cameron.harris9.0@sample.net,+8-381-134-7744,49,7,2,No,3582.71
16162.0,Casey,Thompson,casey.thompson2.0@no-reply.io,+4-433-381-3257,23,1,1,No,254.2
15691.0,Rowan,Clark,rowan.clark1.0@demo.org,+8-123-871-8170,34,9,4,No,1660.0
14195.0,Blake,Walker,blake.walker5.0@no-reply.io,+8-345-484-7778,30,9,3,No,1295.8
13781.0,Chris,Martin,chris.martin1.0@example.com,+3-232-402-2909,34,5,4,No,3702.04
17758.0,Taylor,Thompson,taylor.thompson8.0@demo.org,+3-948-870-3286,21,3,4,No,1081.96
14023.0,Morgan,Brown,morgan.brown3.0@example.com,+4-663-997-5822,64,8,0,No,3442.63
17669.0,Avery,Garcia,avery.garcia9.0@demo.org,+1-816-390-9175,46,5,3,No,1713.02
16142.0,Alex,Walker,alex.walker2.0@demo.org,+9-403-272-9520,35,4,4,No,457.1
17648.0,Taylor,Smith,taylor.smith8.0@mail.test,+2-691-507-8328,34,3,4,Yes,2986.33
13059.0,Chris,Clark,chris.clark9.0@example.com,+6-923-624-9282,58,2,0,No,1629.58
16224.0,Parker,Young,parker.young4.0@mail.test,+1-436-451-2101,58,11,1,No,2432.87
15223.0,Rowan,Clark,rowan.clark3.0@sample.net,+2-293-588-4355,76,11,0,No,3063.25
17886.0,Avery,Martin,avery.martin6.0@example.com,+9-272-907-9216,60,12,2,No,6355.82
13294.0,Logan,Lewis,logan.lewis4.0@sample.net,+9-638-758-5769,25,4,1,No,2062.91
15289.0,Drew,Young,drew.young9.0@demo.org,+6-835-395-8567,62,5,4,No,1235.82
18185.0,Avery,Garcia,avery.garcia5.0@example.com,+9-283-291-7880,67,9,2,Yes,5877.94
17956.0,Jamie,King,jamie.king6.0@demo.org,+4-222-407-9886,53,10,4,No,5452.32
15756.0,Casey,King,casey.king6.0@no-reply.io,+3-311-662-9225,76,10,1,No,2653.81
14747.0,Cameron,Taylor,cameron.taylor7.0@demo.org,+8-375-167-6985,58,8,3,No,864.2
14719.0,Alex,Taylor,alex.taylor9.0@sample.net,+7-516-178-8873,21,12,0,Yes,2843.57
13015.0,Avery,Anderson,avery.anderson5.0@demo.org,+7-208-774-8543,64,5,4,No,2720.72
16586.0,Parker,Thomas,parker.thomas6.0@no-reply.io,+7-318-823-3185,31,8,1,No,4571.61
16105.0,Chris,Harris,chris.harris5.0@no-reply.io,+5-354-100-7602,50,9,1,Yes,5466.06
14546.0,Riley,Harris,riley.harris6.0@no-reply.io,+2-371-369-3383,53,6,4,No,2408.88
15442.0,Riley,White,riley.white2.0@demo.org,+8-292-650-3269,71,12,3,No,825.89
16906.0,Sam,King,sam.king6.0@example.com,+2-551-584-8195,51,10,2,No,3425.15
14535.0,Cameron,Young,cameron.young5.0@demo.org,+8-405-842-9792,27,1,2,No,567.54
16170.0,Riley,Thomas,riley.thomas0.0@mail.test,+6-258-271-2893,22,9,0,No,2694.22
15244.0,Taylor,Martin,taylor.martin4.0@sample.net,+4-110-984-8092,37,7,2,No,4183.23
16696.0,Casey,Clark,casey.clark6.0@demo.org,+3-341-789-8199,24,11,3,No,4096.25
15145.0,Jamie,Clark,jamie.clark5.0@mail.test,+6-532-220-9148,38,1,4,No,1454.96
17492.0,Elliot,Johnson,elliot.johnson2.0@mail.test,+2-347-608-6274,42,5,4,No,536.47
13525.0,Blake,Walker,blake.walker5.0@no-reply.io,+2-105-643-3906,39,6,3,No,2688.72
17409.0,Hayden,King,hayden.king9.0@demo.org,+6-207-495-7065,37,2,4,No,618.16
17783.0,Alex,Thompson,alex.thompson3.0@demo.org,+3-102-635-9685,65,9,0,No,2659.92
13863.0,Parker,Anderson,parker.anderson3.0@no-reply.io,+4-835-179-3730,20,11,0,No,3003.41
13515.0,Quinn,Martin,quinn.martin5.0@sample.net,+1-390-309-3977,74,8,0,No,4634.76
15917.0,Jamie,Harris,jamie.harris7.0@demo.org,+1-749-825-3258,38,11,4,No,2567.45
17440.0,Cameron,Lewis,cameron.lewis0.0@demo.org,+6-997-221-1395,69,4,4,Yes,3560.24
17045.0,Avery,Jackson,avery.jackson5.0@demo.org,+5-322-630-2984,47,10,0,No,1047.72
17140.0,Morgan,Martin,morgan.martin0.0@demo.org,+7-318-713-6065,24,1,1,No,2176.61
15201.0,Logan,Taylor,logan.taylor1.0@sample.net,+3-206-799-3149,37,7,0,No,2694.76
14964.0,Morgan,Lee,morgan.lee4.0@mail.test,+5-161-158-9901,20,2,1,No,1594.61
16031.0,Riley,Hall,riley.hall1.0@sample.net,+8-883-961-1155,65,7,0,No,2422.49
14403.0,Cameron,Taylor,cameron.taylor3.0@sample.net,+1-211-339-7456,76,5,4,No,1380.59
17042.0,Elliot,Brown,elliot.brown2.0@mail.test,+7-343-893-2590,29,7,4,No,2478.52
13771.0,Jamie,Hall,jamie.hall1.0@mail.test,+3-357-393-4305,69,2,0,No,1936.84
17906.0,Rowan,Allen,rowan.allen6.0@sample.net,+1-690-761-5146,78,3,1,No,1254.61
18272.0,Hayden,Harris,hayden.harris2.0@demo.org,+5-712-850-7293,78,3,3,No,986.72
16144.0,Casey,Lee,casey.lee4.0@mail.test,+8-857-495-7849,19,1,0,Yes,660.35
13731.0,Jordan,Brown,jordan.brown1.0@demo.org,+1-839-429-5033,40,8,3,No,1584.23
12580.0,Hayden,Lee,hayden.lee0.0@mail.test,+8-721-128-9201,62,6,4,No,3325.96
14912.0,Logan,Thomas,logan.thomas2.0@mail.test,+7-124-470-6277,26,2,1,No,2342.48
15530.0,Quinn,Johnson,quinn.johnson0.0@demo.org,+1-718-465-3851,66,7,1,No,2555.06
13950.0,Elliot,Hall,elliot.hall0.0@example.com,+2-190-925-7262,30,4,3,No,1620.12
13752.0,Jamie,Anderson,jamie.anderson2.0@example.com,+1-269-814-8007,45,12,3,No,6021.46
13892.0,Cameron,Hall,cameron.hall2.0@demo.org,+5-274-328-7159,55,3,1,No,1122.55
14446.0,Rowan,Anderson,rowan.anderson6.0@demo.org,+8-287-775-7754,67,1,3,No,1782.64
16209.0,Cameron,Allen,cameron.allen9.0@example.com,+5-374-228-8720,28,10,2,No,858.5
15754.0,Parker,Taylor,parker.taylor4.0@no-reply.io,+5-477-326-7047,42,9,3,No,4820.39
13712.0,Casey,Taylor,casey.taylor2.0@no-reply.io,+4-504-289-7975,65,10,0,No,2680.3
15800.0,Elliot,Johnson,elliot.johnson0.0@mail.test,+8-263-529-1088,20,9,3,Yes,6227.27
16469.0,Chris,Thomas,chris.thomas9.0@demo.org,+8-121-103-3527,72,8,4,Yes,4543.69
13005.0,Jamie,Johnson,jamie.johnson5.0@demo.org,+4-956-418-5092,60,4,1,No,1223.51
14981.0,Elliot,King,elliot.king1.0@no-reply.io,+5-779-881-7835,68,2,4,No,2662.71
17928.0,Elliot,Hall,elliot.hall8.0@sample.net,+3-988-302-9253,35,4,3,No,1061.98
16261.0,Parker,Lee,parker.lee1.0@example.com,+1-237-916-3376,43,10,4,No,3496.57
17883.0,Morgan,King,morgan.king3.0@demo.org,+9-650-206-5555,58,7,0,No,904.4
14619.0,Parker,Brown,parker.brown9.0@demo.org,+1-478-398-6155,24,12,3,Yes,8232.3
13995.0,Rowan,Johnson,rowan.johnson5.0@no-reply.io,+3-241-442-9578,46,5,0,No,3485.13
16643.0,Jordan,Lewis,jordan.lewis3.0@example.com,+7-310-391-9363,25,2,1,No,948.73
14246.0,Quinn,Hall,quinn.hall6.0@demo.org,+8-968-451-3982,62,2,3,Yes,1506.57
18040.0,Elliot,Hall,elliot.hall0.0@no-reply.io,+9-280-559-6207,19,10,1,No,4755.76
16837.0,Hayden,Allen,hayden.allen7.0@no-reply.io,+9-990-791-2854,49,7,3,No,2617.72
15119.0,Parker,Martin,parker.martin9.0@no-reply.io,+5-701-159-9304,40,6,1,No,2178.99
16325.0,Reese,Clark,reese.clark5.0@mail.test,+5-341-821-5940,55,4,3,No,2057.62
14924.0,Taylor,Lewis,taylor.lewis4.0@demo.org,+9-206-892-2777,64,12,0,No,3764.49
15109.0,Sam,Taylor,sam.taylor9.0@mail.test,+4-598-832-5722,37,1,4,No,920.53
16623.0,Alex,Young,alex.young3.0@no-reply.io,+5-476-153-3161,61,2,2,No,732.84
12999.0,Blake,Lewis,blake.lewis9.0@demo.org,+1-413-561-7483,73,2,3,Yes,414.96
12717.0,Reese,Jackson,reese.jackson7.0@demo.org,+4-910-467-8095,39,11,3,No,2455.14
13962.0,Elliot,Young,elliot.young2.0@no-reply.io,+8-805-825-9077,44,2,4,No,1479.57
18036.0,Drew,Garcia,drew.garcia6.0@demo.org,+2-643-207-4892,45,11,2,No,6398.01
14958.0,Hayden,Harris,hayden.harris8.0@mail.test,+6-232-622-2432,42,1,0,No,1314.52
